url,collectedAt,content.entityName,content.shortDescription,content.industry,content.headquarters,content.founders
"https://github.com/willwulfken","2026-06-24T04:53:51.544Z","willwulfken","Creator of MidJourney-Styles-and-Keywords-Reference. A reference containing Styles and Keywords that you can use with MidJourney AI. There are also pages showing resolution comparison, image weights, ","Artificial Intelligence","Global",""
"https://github.com/steven2358","2026-06-24T04:53:51.544Z","steven2358","Creator of awesome-generative-ai. A curated list of modern Generative Artificial Intelligence projects and services","Artificial Intelligence","Global",""
"https://github.com/zoicware","2026-06-24T04:53:51.544Z","zoicware","Creator of RemoveWindowsAI. Force Remove Copilot, Recall and More in Windows 11","Artificial Intelligence","Global",""
"https://github.com/simonw","2026-06-24T04:53:51.544Z","simonw","Creator of llm. Access large language models from the command-line","Artificial Intelligence","Global",""
"https://github.com/jlcodes99","2026-06-24T04:53:51.544Z","jlcodes99","Creator of cockpit-tools.  🚀 通用 AI IDE 账号管理工具：支持 Antigravity / Codex / GitHub Copilot / Windsurf / Kiro / Cursor / Gemini-cli / CodeBuddy，多账号切换、配额监控、自动唤醒与多开实例管理。 🚀 Universal AI IDE account manager f","Artificial Intelligence","Global",""
"https://github.com/h2oai","2026-06-24T04:53:51.544Z","h2oai","Creator of h2ogpt. Private chat with local GPT with document, images, video, etc. 100% private, Apache 2.0. Supports oLLaMa, Mixtral, llama.cpp, and more. Demo: https://gpt.h2o.ai/ https://gpt-docs.h2","Artificial Intelligence","Global",""
"https://github.com/InsForge","2026-06-24T04:53:51.544Z","InsForge","Creator of InsForge. The all-in-one, open-source backend platform for agentic coding. InsForge gives your coding agent database, auth, storage, compute, hosting, and AI gateway to ship full-stack apps","Artificial Intelligence","Global",""
"https://github.com/cloudwego","2026-06-24T04:53:51.544Z","cloudwego","Creator of eino. The ultimate LLM/AI application development framework in Go.","Artificial Intelligence","Global",""
"https://github.com/tadata-org","2026-06-24T04:53:51.544Z","tadata-org","Creator of fastapi_mcp. Expose your FastAPI endpoints as Model Context Protocol (MCP) tools, with Auth!","Artificial Intelligence","Global",""
"https://github.com/Open-LLM-VTuber","2026-06-24T04:53:51.544Z","Open-LLM-VTuber","Creator of Open-LLM-VTuber. Talk to any LLM with hands-free voice interaction, voice interruption, and Live2D taking face running locally across platforms","Artificial Intelligence","Global",""
"https://github.com/tensorzero","2026-06-24T04:53:51.544Z","tensorzero","Creator of tensorzero. TensorZero is an open-source LLMOps platform that unifies an LLM gateway, observability, evaluation, optimization, and experimentation.","Artificial Intelligence","Global",""
"https://github.com/opensandbox-group","2026-06-24T04:53:51.544Z","opensandbox-group","Creator of OpenSandbox. Secure, Fast, and Extensible Sandbox runtime for AI agents.","Artificial Intelligence","Global",""
"https://github.com/microsoft","2026-06-24T04:53:51.544Z","microsoft","Creator of agent-framework. A framework for building, orchestrating and deploying AI agents and multi-agent workflows with support for Python and .NET.","Artificial Intelligence","Global",""
"https://github.com/EmbraceAGI","2026-06-24T04:53:51.544Z","EmbraceAGI","Creator of awesome-chatgpt-zh. ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀","Artificial Intelligence","Global",""
"https://github.com/YaoFANGUK","2026-06-24T04:53:51.544Z","YaoFANGUK","Creator of video-subtitle-remover. 基于AI的图片/视频硬字幕去除、文本水印去除，无损分辨率生成去字幕、去水印后的图片/视频文件。无需申请第三方API，本地实现。AI-based tool for removing hard-coded subtitles and text-like watermarks from videos or Pictures.","Artificial Intelligence","Global",""
"https://github.com/dataelement","2026-06-24T04:53:51.544Z","dataelement","Creator of bisheng. BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model manage","Artificial Intelligence","Global",""
"https://github.com/elie222","2026-06-24T04:53:51.544Z","elie222","Creator of inbox-zero. The world's best AI personal assistant for email. Open source app to help you reach inbox zero fast.","Artificial Intelligence","Global",""
"https://github.com/datalab-to","2026-06-24T04:53:51.544Z","datalab-to","Creator of chandra. OCR model that handles complex tables, forms, handwriting with full layout.","Artificial Intelligence","Global",""
"https://github.com/microsoft","2026-06-24T04:53:51.544Z","microsoft","Creator of promptflow. Build high-quality LLM apps - from prototyping, testing to production deployment and monitoring.","Artificial Intelligence","Global",""
"https://github.com/tambo-ai","2026-06-24T04:53:51.544Z","tambo-ai","Creator of tambo. Generative UI SDK for React","Artificial Intelligence","Global",""
"https://github.com/wandb","2026-06-24T04:53:51.544Z","wandb","Creator of wandb. The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation to production.","Artificial Intelligence","Global",""
"https://github.com/livekit","2026-06-24T04:53:51.544Z","livekit","Creator of agents. A framework for building realtime voice AI agents 🤖🎙️📹 ","Artificial Intelligence","Global",""
"https://github.com/bytebot-ai","2026-06-24T04:53:51.544Z","bytebot-ai","Creator of bytebot. Bytebot is a self-hosted AI desktop agent that automates computer tasks through natural language commands, operating within a containerized Linux desktop environment.","Artificial Intelligence","Global",""
"https://github.com/humanlayer","2026-06-24T04:53:51.544Z","humanlayer","Creator of humanlayer. The best way to get AI coding agents to solve hard problems in complex codebases.","Artificial Intelligence","Global",""
"https://github.com/CoplayDev","2026-06-24T04:53:51.544Z","CoplayDev","Creator of unity-mcp. Unity MCP acts as a bridge between AI assistants and your Unity Editor. Give your LLM tools to manage assets, control scenes, edit scripts, and automate tasks within Unity.","Artificial Intelligence","Global",""
"https://github.com/getumbrel","2026-06-24T04:53:51.544Z","getumbrel","Creator of llama-gpt. A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!","Artificial Intelligence","Global",""
"https://github.com/google","2026-06-24T04:53:51.544Z","google","Creator of dopamine. Dopamine is a research framework for fast prototyping of reinforcement learning algorithms. ","Artificial Intelligence","Global",""
"https://github.com/ValueCell-ai","2026-06-24T04:53:51.544Z","ValueCell-ai","Creator of valuecell. ValueCell is a community-driven, multi-agent platform for financial applications.","Artificial Intelligence","Global",""
"https://github.com/codota","2026-06-24T04:53:51.544Z","codota","Creator of TabNine. AI Code Completions","Artificial Intelligence","Global",""
"https://github.com/go-vgo","2026-06-24T04:53:51.544Z","go-vgo","Creator of robotgo. RobotGo, Go Native cross-platform RPA, GUI automation, Auto test and Computer use  @vcaesar","Artificial Intelligence","Global",""
"https://github.com/TEN-framework","2026-06-24T04:53:51.544Z","TEN-framework","Creator of ten-framework.  Open-source framework for conversational voice AI agents","Artificial Intelligence","Global",""
"https://github.com/Mail-0","2026-06-24T04:53:51.544Z","Mail-0","Creator of Zero. Experience email the way you want with Mail0 – the first open source email app that puts your privacy and safety first. Join the discord: https://mail0.link/discord","Artificial Intelligence","Global",""
"https://github.com/XiaomiMiMo","2026-06-24T04:53:51.544Z","XiaomiMiMo","Creator of MiMo-Code. MiMo Code: Where Models and Agents Co-Evolve","Artificial Intelligence","Global",""
"https://github.com/cocoindex-io","2026-06-24T04:53:51.544Z","cocoindex-io","Creator of cocoindex. Incremental engine for long horizon agents 🌟 Star if you like it!","Artificial Intelligence","Global",""
"https://github.com/HBAI-Ltd","2026-06-24T04:53:51.544Z","HBAI-Ltd","Creator of Toonflow-app. Toonflow 是开源一站式 AI 短剧创作工具，将小说、剧本快速转化为动画短剧。集成 AI 编剧、智能分镜、角色与视频生成，跨平台桌面端轻量部署，助力创作者低成本批量产出视觉内容。Toonflow is an open-source AI tool that turns stories and scripts into animated sho","Artificial Intelligence","Global",""
"https://github.com/openvinotoolkit","2026-06-24T04:53:51.544Z","openvinotoolkit","Creator of openvino. OpenVINO™ is an open source toolkit for optimizing and deploying AI inference","Artificial Intelligence","Global",""
"https://github.com/calesthio","2026-06-24T04:53:51.544Z","calesthio","Creator of Crucix. Your personal intelligence agent. Watches the world from multiple data sources and pings you when something changes.","Artificial Intelligence","Global",""
"https://github.com/sfyc23","2026-06-24T04:53:51.544Z","sfyc23","Creator of EverydayWechat. 微信助手：1.每日定时给好友（女友）发送定制消息。2.机器人自动回复好友。3.群助手功能（例如：查询垃圾分类、天气、日历、电影实时票房、快递物流、PM2.5等）","Artificial Intelligence","Global",""
"https://github.com/sigoden","2026-06-24T04:53:51.544Z","sigoden","Creator of aichat. All-in-one LLM CLI tool featuring Shell Assistant, Chat-REPL, RAG, AI Tools & Agents, with access to OpenAI, Claude, Gemini, Ollama, Groq, and more.","Artificial Intelligence","Global",""
"https://github.com/Netflix","2026-06-24T04:53:51.544Z","Netflix","Creator of metaflow. Build, Manage and Deploy AI/ML Systems","Artificial Intelligence","Global",""
"https://github.com/mcp-use","2026-06-24T04:53:51.544Z","mcp-use","Creator of mcp-use. The fullstack MCP framework to develop MCP Apps for ChatGPT / Claude & MCP Servers for AI Agents.","Artificial Intelligence","Global",""
"https://github.com/langchain-ai","2026-06-24T04:53:51.544Z","langchain-ai","Creator of open-swe. An Open-Source Asynchronous Coding Agent","Artificial Intelligence","Global",""
"https://github.com/Orchestra-Research","2026-06-24T04:53:51.544Z","Orchestra-Research","Creator of AI-Research-SKILLs. Comprehensive open-source library of AI research and engineering skills for any AI model. Package the skills and your claude code/codex/gemini agent will be an AI resear","Artificial Intelligence","Global",""
"https://github.com/MemTensor","2026-06-24T04:53:51.544Z","MemTensor","Creator of MemOS. Self-evolving memory OS for LLM & AI Agents: ultra-persistent memory, hybrid-retrieval, and cross-task skill reuse, with 35.24% token savings","Artificial Intelligence","Global",""
"https://github.com/microsoft","2026-06-24T04:53:51.544Z","microsoft","Creator of magentic-ui. MagenticLite is an experimental agent that works across the browser and local file system","Artificial Intelligence","Global",""
"https://github.com/drivendataorg","2026-06-24T04:53:51.544Z","drivendataorg","Creator of cookiecutter-data-science. A logical, reasonably standardized, but flexible project structure for doing and sharing data science work.","Artificial Intelligence","Global",""
"https://github.com/0x4m4","2026-06-24T04:53:51.544Z","0x4m4","Creator of hexstrike-ai. HexStrike AI MCP Agents is an advanced MCP server that lets AI agents (Claude, GPT, Copilot, etc.) autonomously run 150+ cybersecurity tools for automated pentesting, vulnerab","Artificial Intelligence","Global",""
"https://github.com/chaitin","2026-06-24T04:53:51.544Z","chaitin","Creator of PandaWiki. PandaWiki 是一款 AI 大模型驱动的开源知识库搭建系统，帮助你快速构建智能化的 产品文档、技术文档、FAQ、博客系统，借助大模型的力量为你提供 AI 创作、AI 问答、AI 搜索等能力。","Artificial Intelligence","Global",""
"https://github.com/sktime","2026-06-24T04:53:51.544Z","sktime","Creator of sktime. A unified framework for machine learning with time series","Artificial Intelligence","Global",""
"https://github.com/VoltAgent","2026-06-24T04:53:51.544Z","VoltAgent","Creator of voltagent. AI Agent Engineering Platform built on an Open Source TypeScript AI Agent Framework","Artificial Intelligence","Global",""
"https://github.com/AgriciDaniel","2026-06-24T04:53:51.544Z","AgriciDaniel","Creator of claude-seo. Universal SEO skill for Claude Code. 25 sub-skills + 18 sub-agents covering technical SEO, E-E-A-T, schema, GEO/AEO, backlinks, local SEO, maps intelligence, semantic clustering","Artificial Intelligence","Global",""
"https://github.com/mrexodia","2026-06-24T04:53:51.544Z","mrexodia","Creator of ida-pro-mcp. AI-powered reverse engineering assistant that bridges IDA Pro with language models through MCP.","Artificial Intelligence","Global",""
"https://github.com/friuns2","2026-06-24T04:53:51.544Z","friuns2","Creator of BlackFriday-GPTs-Prompts. List of free GPTs that doesn't require plus subscription ","Artificial Intelligence","Global",""
"https://github.com/olistic","2026-06-24T04:53:51.544Z","olistic","Creator of warriorjs. 🏰 An exciting game of programming and Artificial Intelligence","Artificial Intelligence","Global",""
"https://github.com/frankbria","2026-06-24T04:53:51.544Z","frankbria","Creator of ralph-claude-code. Autonomous AI development loop for Claude Code with intelligent exit detection","Artificial Intelligence","Global",""
"https://github.com/tmc","2026-06-24T04:53:51.544Z","tmc","Creator of langchaingo. LangChain for Go, the easiest way to write LLM-based programs in Go","Artificial Intelligence","Global",""
"https://github.com/replicate","2026-06-24T04:53:51.544Z","replicate","Creator of cog. Containers for machine learning","Artificial Intelligence","Global",""
"https://github.com/kyrolabs","2026-06-24T04:53:51.544Z","kyrolabs","Creator of awesome-langchain. 😎 Awesome list of tools and projects with the awesome LangChain framework","Artificial Intelligence","Global",""
"https://github.com/PeterL1n","2026-06-24T04:53:51.544Z","PeterL1n","Creator of RobustVideoMatting. Robust Video Matting in PyTorch, TensorFlow, TensorFlow.js, ONNX, CoreML!","Artificial Intelligence","Global",""
"https://github.com/databendlabs","2026-06-24T04:53:51.544Z","databendlabs","Creator of databend. Data Agent Ready Warehouse : One for  Analytics, Search, AI, Python Sandbox.  — rebuilt from scratch. Unified architecture on your S3.","Artificial Intelligence","Global",""
"https://github.com/activeloopai","2026-06-24T04:53:51.544Z","activeloopai","Creator of deeplake. Deeplake is AI Data Runtime for Agents. It provides serverless postgres with a multimodal datalake, enabling scalable retrieval and training.","Artificial Intelligence","Global",""
"https://github.com/evilsocket","2026-06-24T04:53:51.544Z","evilsocket","Creator of pwnagotchi. (⌐■_■) - Deep Reinforcement Learning instrumenting bettercap for WiFi pwning.","Artificial Intelligence","Global",""
"https://github.com/walkinglabs","2026-06-24T04:53:51.544Z","walkinglabs","Creator of learn-harness-engineering. Harness engineering beginner tutorial, from 0 to 1","Artificial Intelligence","Global",""
"https://github.com/pipipi-pikachu","2026-06-24T04:53:51.544Z","pipipi-pikachu","Creator of PPTist. PowerPoint-ist（/'pauəpɔintist/）, An online presentation application that replicates most of the commonly used features of MS PowerPoint, allowing for the editing and presentation of","Artificial Intelligence","Global",""
"https://github.com/ai-collection","2026-06-24T04:53:51.544Z","ai-collection","Creator of ai-collection. The Generative AI Landscape - A Collection of Awesome Generative AI Applications","Artificial Intelligence","Global",""
"https://github.com/dice2o","2026-06-24T04:53:51.544Z","dice2o","Creator of BingGPT. Desktop application of new Bing's AI-powered chat (Windows, macOS and Linux)","Artificial Intelligence","Global",""
"https://github.com/lencx","2026-06-24T04:53:51.544Z","lencx","Creator of Noi. 🚀 Less chaos. More flow.","Artificial Intelligence","Global",""
"https://github.com/ykdojo","2026-06-24T04:53:51.544Z","ykdojo","Creator of claude-code-tips. 43 tips for getting the most out of Claude Code, from basics to advanced - includes a custom status line script and Claude Code running itself in a container. Also include","Artificial Intelligence","Global",""
"https://github.com/datawhalechina","2026-06-24T04:53:51.544Z","datawhalechina","Creator of all-in-rag. 🔍大模型应用开发实战一：RAG 技术全栈指南，在线阅读地址：https://datawhalechina.github.io/all-in-rag/","Artificial Intelligence","Global",""
"https://github.com/Future-House","2026-06-24T04:53:56.289Z","Future-House","Creator of paper-qa. High accuracy RAG for answering questions from scientific documents with citations","Artificial Intelligence","Global",""
"https://github.com/nhivp","2026-06-24T04:53:56.289Z","nhivp","Creator of Awesome-Embedded. A curated list of awesome embedded programming.","Artificial Intelligence","Global",""
"https://github.com/microsoft","2026-06-24T04:53:56.289Z","microsoft","Creator of TypeChat. TypeChat is a library that makes it easy to build natural language interfaces using types.","Artificial Intelligence","Global",""
"https://github.com/brokermr810","2026-06-24T04:53:56.289Z","brokermr810","Creator of QuantDinger. AI quantitative trading platform for crypto, stocks, and forex with backtesting, live trading, market data, and multi-agent research.vibe-trading ,trading-agents,ai-trader,ai-t","Artificial Intelligence","Global",""
"https://github.com/EverMind-AI","2026-06-24T04:53:56.289Z","EverMind-AI","Creator of EverOS. Self-evolving memory across Agent and platform. The one portable memory layer for every agent they use - Claude Code, Codex, OpenClaw, Hermes, and more","Artificial Intelligence","Global",""
"https://github.com/JOYCEQL","2026-06-24T04:53:56.289Z","JOYCEQL","Creator of magic-resume. free online AI resume editor，the only official website is  https://magicv.art","Artificial Intelligence","Global",""
"https://github.com/iflytek","2026-06-24T04:53:56.289Z","iflytek","Creator of astron-agent. Enterprise-grade, commercial-friendly agentic workflow platform for building next-generation SuperAgents.","Artificial Intelligence","Global",""
"https://github.com/rockbenben","2026-06-24T04:53:56.289Z","rockbenben","Creator of ChatGPT-Shortcut. 🚀💪Maximize your efficiency and productivity. The ultimate hub to manage, customize, and share prompts. (English/中文/Español/العربية). 让生产力加倍的 AI 快捷指令。更高效地管理提示词，在分享社区中发现适用","Artificial Intelligence","Global",""
"https://github.com/reorproject","2026-06-24T04:53:56.289Z","reorproject","Creator of reor. Private & local AI personal knowledge management app for high entropy people.","Artificial Intelligence","Global",""
"https://github.com/netease-youdao","2026-06-24T04:53:56.289Z","netease-youdao","Creator of EmotiVoice. EmotiVoice 😊: a Multi-Voice and Prompt-Controlled TTS Engine","Artificial Intelligence","Global",""
"https://github.com/alirezadir","2026-06-24T04:53:56.289Z","alirezadir","Creator of Machine-Learning-Interviews. This repo is meant to serve as a guide for Machine Learning/AI technical interviews. ","Artificial Intelligence","Global",""
"https://github.com/LykosAI","2026-06-24T04:53:56.289Z","LykosAI","Creator of StabilityMatrix. Multi-Platform Package Manager for Stable Diffusion","Artificial Intelligence","Global",""
"https://github.com/lastmile-ai","2026-06-24T04:53:56.289Z","lastmile-ai","Creator of mcp-agent. Build effective agents using Model Context Protocol and simple workflow patterns","Artificial Intelligence","Global",""
"https://github.com/facebookarchive","2026-06-24T04:53:56.289Z","facebookarchive","Creator of caffe2. Caffe2 is a lightweight, modular, and scalable deep learning framework.","Artificial Intelligence","Global",""
"https://github.com/nebuly-ai","2026-06-24T04:53:56.289Z","nebuly-ai","Creator of optimate. A collection of libraries to optimise AI model performances","Artificial Intelligence","Global",""
"https://github.com/Maciek-roboblog","2026-06-24T04:53:56.289Z","Maciek-roboblog","Creator of Claude-Code-Usage-Monitor. Real-time Claude Code usage monitor with predictions and warnings","Artificial Intelligence","Global",""
"https://github.com/MervinPraison","2026-06-24T04:53:56.289Z","MervinPraison","Creator of PraisonAI. PraisonAI 🦞 — Hire a 24/7 AI Workforce. Stop writing boilerplate and start shipping autonomous self-improving agents that research, plan, code, and execute tasks. Deployed in 5 ","Artificial Intelligence","Global",""
"https://github.com/google","2026-06-24T04:53:56.289Z","google","Creator of adk-go. An open-source, code-first Go toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control.","Artificial Intelligence","Global",""
"https://github.com/idosal","2026-06-24T04:53:56.289Z","idosal","Creator of git-mcp. Put an end to code hallucinations! GitMCP is a free, open-source, remote MCP server for any GitHub project","Artificial Intelligence","Global",""
"https://github.com/NVIDIA","2026-06-24T04:53:56.289Z","NVIDIA","Creator of garak. the LLM vulnerability scanner","Artificial Intelligence","Global",""
"https://github.com/carson-katri","2026-06-24T04:53:56.289Z","carson-katri","Creator of dream-textures. Stable Diffusion built-in to Blender","Artificial Intelligence","Global",""
"https://github.com/bytedance","2026-06-24T04:53:56.289Z","bytedance","Creator of flowgram.ai. FlowGram is an extensible workflow development framework with built-in canvas, form, variable, and materials that helps developers build AI workflow platforms faster and simple","Artificial Intelligence","Global",""
"https://github.com/leptonai","2026-06-24T04:53:56.289Z","leptonai","Creator of search_with_lepton. Building a quick conversation-based search demo with Lepton AI.","Artificial Intelligence","Global",""
"https://github.com/yizhiyanhua-ai","2026-06-24T04:53:56.289Z","yizhiyanhua-ai","Creator of fireworks-tech-graph. Generate production-quality SVG+PNG technical diagrams from natural language. 7 styles, UML support, and AI/Agent workflow patterns.","Artificial Intelligence","Global",""
"https://github.com/jeecgboot","2026-06-24T04:53:56.289Z","jeecgboot","Creator of jimureport. 一款真正的AI报表诞生了：一句话生成报表和数据大屏，支持对话式AI修改报表；类 Excel 在线报表设计，兼容国产信创 数据源。 对着AI说句话，报表就出来了——表格、图表、分组汇总全部自动配好，轻松应对各类复杂报表场景。想做大屏？同样一句话搞定。","Artificial Intelligence","Global",""
"https://github.com/GetStream","2026-06-24T04:53:56.289Z","GetStream","Creator of Vision-Agents. Open Vision Agents by Stream. Build voice and vision agents quickly with any model or video provider. Uses Stream's edge network for ultra-low latency.","Artificial Intelligence","Global",""
"https://github.com/nadermx","2026-06-24T04:53:56.289Z","nadermx","Creator of backgroundremover. Background Remover lets you Remove Background from images and video using AI with a simple command line interface that is free and open source.","Artificial Intelligence","Global",""
"https://github.com/iOfficeAI","2026-06-24T04:53:56.289Z","iOfficeAI","Creator of OfficeCLI. OfficeCLI is the first and best Office suite  purpose-built for AI agents to read, edit, and automate Word, Excel, and PowerPoint files. Free, open-source, single binary, no Offi","Artificial Intelligence","Global",""
"https://github.com/k8sgpt-ai","2026-06-24T04:53:56.289Z","k8sgpt-ai","Creator of k8sgpt. Giving Kubernetes Superpowers to everyone","Artificial Intelligence","Global",""
"https://github.com/TheLastBen","2026-06-24T04:53:56.289Z","TheLastBen","Creator of fast-stable-diffusion. fast-stable-diffusion + DreamBooth","Artificial Intelligence","Global",""
"https://github.com/microsoft","2026-06-24T04:53:56.289Z","microsoft","Creator of ailab. Experience, Learn and Code the latest breakthrough innovations with Microsoft AI","Artificial Intelligence","Global",""
"https://github.com/firerpa","2026-06-24T04:53:56.289Z","firerpa","Creator of lamda.  The most powerful Android RPA agent framework, next generation mobile automation.","Artificial Intelligence","Global",""
"https://github.com/recastnavigation","2026-06-24T04:53:56.289Z","recastnavigation","Creator of recastnavigation. Industry-standard navigation-mesh toolset for games","Artificial Intelligence","Global",""
"https://github.com/coroot","2026-06-24T04:53:56.289Z","coroot","Creator of coroot. Coroot is an open-source observability and APM tool with AI-powered Root Cause Analysis. It combines metrics, logs, traces, continuous profiling, and SLO-based alerting with predefi","Artificial Intelligence","Global",""
"https://github.com/liyupi","2026-06-24T04:53:56.289Z","liyupi","Creator of codefather. 程序员鱼皮的编程宝典 ⭐️ 2026年最全编程学习路线图！包含Java学习路线、前端学习路线、Python学习路线、C++学习路线、算法学习路线、计算机基础学习路线、AI应用开发学习路线、AI Agent开发学习路线等。提供编程入门教程、AI大模型应用开发教程、RAG开发实战、MCP开发教程、Prompt工程指南、LLM应用开发、技术知识分享、学习资源","Artificial Intelligence","Global",""
"https://github.com/0xPlaygrounds","2026-06-24T04:53:56.289Z","0xPlaygrounds","Creator of rig. ⚙️🦀 Build modular and scalable LLM Applications in Rust","Artificial Intelligence","Global",""
"https://github.com/nullclaw","2026-06-24T04:53:56.289Z","nullclaw","Creator of nullclaw. Fastest, smallest, and fully autonomous AI assistant infrastructure written in Zig","Artificial Intelligence","Global",""
"https://github.com/sweepai","2026-06-24T04:53:56.289Z","sweepai","Creator of sweep. Sweep: AI coding assistant for JetBrains","Artificial Intelligence","Global",""
"https://github.com/1jehuang","2026-06-24T04:53:56.289Z","1jehuang","Creator of jcode. Coding Agent Harness","Artificial Intelligence","Global",""
"https://github.com/NirDiamant","2026-06-24T04:53:56.289Z","NirDiamant","Creator of Prompt_Engineering. 22 prompt engineering techniques with hands-on Jupyter Notebook tutorials, from fundamental concepts to advanced strategies for leveraging LLMs.","Artificial Intelligence","Global",""
"https://github.com/YaoApp","2026-06-24T04:53:56.289Z","YaoApp","Creator of yao. ✨ Build AI agents and web apps — with a single binary.","Artificial Intelligence","Global",""
"https://github.com/Narcooo","2026-06-24T04:53:56.289Z","Narcooo","Creator of inkos. Story Creation AI Agent for novel, scripts, interactive games, and IP content","Artificial Intelligence","Global",""
"https://github.com/GoogleCloudPlatform","2026-06-24T04:53:56.289Z","GoogleCloudPlatform","Creator of kubectl-ai. AI powered Kubernetes Assistant","Artificial Intelligence","Global",""
"https://github.com/ValueCell-ai","2026-06-24T04:53:56.289Z","ValueCell-ai","Creator of ClawX. ClawX is a desktop app that provides a graphical interface for OpenClaw AI agents. It turns CLI-based AI orchestration into a desktop experience without using the terminal. China web","Artificial Intelligence","Global",""
"https://github.com/mufeedvh","2026-06-24T04:53:56.289Z","mufeedvh","Creator of code2prompt. A CLI tool to convert your codebase into a single LLM prompt with source tree, prompt templating, and token counting.","Artificial Intelligence","Global",""
"https://github.com/RayVentura","2026-06-24T04:53:56.289Z","RayVentura","Creator of ShortGPT. 🚀🎬 ShortGPT - Experimental AI framework for youtube shorts / tiktok channel automation","Artificial Intelligence","Global",""
"https://github.com/di-sukharev","2026-06-24T04:53:56.289Z","di-sukharev","Creator of opencommit. top #1 and most feature rich GPT wrapper for git — generate commit messages with an LLM in 1 sec — works with Claude, GPT and every other provider, supports local Ollama models ","Artificial Intelligence","Global",""
"https://github.com/aidenybai","2026-06-24T04:53:56.289Z","aidenybai","Creator of react-grab. Copy any UI element for your agent","Artificial Intelligence","Global",""
"https://github.com/crynta","2026-06-24T04:53:56.289Z","crynta","Creator of terax-ai. Lightweight (7MB) Terminal-first AI-native dev workspace","Artificial Intelligence","Global",""
"https://github.com/apache","2026-06-24T04:53:56.289Z","apache","Creator of hertzbeat. An AI-powered next-generation open source real-time observability system.","Artificial Intelligence","Global",""
"https://github.com/alirezamika","2026-06-24T04:53:56.289Z","alirezamika","Creator of autoscraper. A Smart, Automatic, Fast and Lightweight Web Scraper for Python","Artificial Intelligence","Global",""
"https://github.com/thesysdev","2026-06-24T04:53:56.289Z","thesysdev","Creator of openui. The Open Standard for Generative UI","Artificial Intelligence","Global",""
"https://github.com/logancyang","2026-06-24T04:53:56.289Z","logancyang","Creator of obsidian-copilot. THE Copilot in Obsidian","Artificial Intelligence","Global",""
"https://github.com/AbdullahAlfaraj","2026-06-24T04:53:56.289Z","AbdullahAlfaraj","Creator of Auto-Photoshop-StableDiffusion-Plugin. A user-friendly plug-in that makes it easy to generate stable diffusion images inside Photoshop using either Automatic or ComfyUI as a backend.","Artificial Intelligence","Global",""
"https://github.com/AgentDeskAI","2026-06-24T04:53:56.289Z","AgentDeskAI","Creator of browser-tools-mcp. Monitor browser logs directly from Cursor and other MCP compatible IDEs.","Artificial Intelligence","Global",""
"https://github.com/steel-dev","2026-06-24T04:53:56.289Z","steel-dev","Creator of steel-browser. 🔥 Open Source Browser API for AI Agents & Apps. Steel Browser is a batteries-included browser sandbox that lets you automate the web without worrying about infrastructure.","Artificial Intelligence","Global",""
"https://github.com/civitai","2026-06-24T04:53:56.289Z","civitai","Creator of civitai. A repository of models, textual inversions, and more","Artificial Intelligence","Global",""
"https://github.com/mnfst","2026-06-24T04:53:56.289Z","mnfst","Creator of manifest. Connect Your Agents And Harnesses With Any Provider 🦚","Artificial Intelligence","Global",""
"https://github.com/wzpan","2026-06-24T04:53:56.289Z","wzpan","Creator of wukong-robot. 🤖 wukong-robot 是一个简单、灵活、优雅的中文语音对话机器人/智能音箱项目，支持ChatGPT多轮对话能力，还可能是首个支持脑机交互的开源智能音箱项目。","Artificial Intelligence","Global",""
"https://github.com/guardrails-ai","2026-06-24T04:53:56.289Z","guardrails-ai","Creator of guardrails. Adding guardrails to large language models.","Artificial Intelligence","Global",""
"https://github.com/flwrlabs","2026-06-24T04:53:56.289Z","flwrlabs","Creator of flower. Flower: A Friendly Federated AI Framework","Artificial Intelligence","Global",""
"https://github.com/deeppavlov","2026-06-24T04:53:56.289Z","deeppavlov","Creator of DeepPavlov. An open source library for deep learning end-to-end dialog systems and chatbots.","Artificial Intelligence","Global",""
"https://github.com/vespa-engine","2026-06-24T04:53:56.289Z","vespa-engine","Creator of vespa. The AI search platform","Artificial Intelligence","Global",""
"https://github.com/ogulcancelik","2026-06-24T04:53:56.289Z","ogulcancelik","Creator of herdr. agent multiplexer that lives in your terminal.","Artificial Intelligence","Global",""
"https://github.com/mylxsw","2026-06-24T04:53:56.289Z","mylxsw","Creator of aidea. An APP that integrates mainstream large language models and image generation models, built with Flutter, with fully open-source code.","Artificial Intelligence","Global",""
"https://github.com/interpretml","2026-06-24T04:53:56.289Z","interpretml","Creator of interpret. Fit interpretable models. Explain blackbox machine learning. ","Artificial Intelligence","Global",""
"https://github.com/kyegomez","2026-06-24T04:53:56.289Z","kyegomez","Creator of swarms. The Enterprise-Grade Production-Ready Multi-Agent Orchestration Framework. Website: https://swarms.ai","Artificial Intelligence","Global",""
